"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009864537811","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009864537811","","Solaria Labs Data Science Co-op (Jan - July 2026)","Liberty Mutual","Boston, MA","2025-09-03","hourly","direct_data","hourly",32.0,38.0,"USD",False,"","data","organic","","","1009864537811 employees","https://www.glassdoor.com/Overview/W-EI_IE2874.htm","https://media.glassdoor.com/sql/2874/liberty-mutual-insurance-squarelogo-1550851957951.png","1009864537811 employees","Boston, MA","1009864537811 employees","1009864537811 employees","1009864537811 employees","sql","","1009864537811 employees","1009864537811 employees","1009864537811 employees",""
"gd-1009864354015","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009864354015","","Lead Machine Learning Engineer","Capital One","Boston, MA","2025-09-03","","","","","","",False,"lead","engineering","sponsored","","","1009864354015 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009864354015 employees","Boston, MA","1009864354015 employees","1009864354015 employees","1009864354015 employees","sql","","1009864354015 employees","1009864354015 employees","1009864354015 employees",""
"gd-1009859948099","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009859948099","","Data Engineer II","Chewy","Boston, MA","2025-08-31","yearly","direct_data","yearly",113000.0,180500.0,"USD",False,"","engineering","organic","","","1009859948099 employees","https://www.glassdoor.com/Overview/W-EI_IE815856.htm","https://media.glassdoor.com/sql/815856/chewy-squareLogo-1630603456108.png","1009859948099 employees","Boston, MA","1009859948099 employees","1009859948099 employees","1009859948099 employees","sql","","1009859948099 employees","1009859948099 employees","1009859948099 employees",""
"gd-1009859205279","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009859205279","","Senior Data Scientist","Harvard University","Cambridge, MA","2025-08-30","","","","","","",False,"senior","data","organic","","","1009859205279 employees","https://www.glassdoor.com/Overview/W-EI_IE2817.htm","https://media.glassdoor.com/sql/2817/harvard-university-squarelogo.png","1009859205279 employees","Cambridge, MA","1009859205279 employees","1009859205279 employees","1009859205279 employees","sql","senior","1009859205279 employees","1009859205279 employees","1009859205279 employees",""
"gd-1009858644206","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009858644206","","Data Engineer (Contract)","Vertex Pharmaceuticals","Boston, MA","2025-08-29","hourly","direct_data","hourly",45.0,55.0,"USD",False,"","engineering","organic","","","1009858644206 employees","https://www.glassdoor.com/Overview/W-EI_IE2080.htm","https://media.glassdoor.com/sql/2080/vertex-pharmaceuticals-squarelogo.png","1009858644206 employees","Boston, MA","1009858644206 employees","1009858644206 employees","1009858644206 employees","sql","","1009858644206 employees","1009858644206 employees","1009858644206 employees",""
"gd-1009858191328","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009858191328","","Senior Financial Analyst - Business Intelligence","Thermo Fisher Scientific","Waltham, MA","2025-08-29","yearly","direct_data","yearly",103100.0,115000.0,"USD",False,"senior","finance","organic","","","1009858191328 employees","https://www.glassdoor.com/Overview/W-EI_IE658.htm","https://media.glassdoor.com/sql/658/thermo-fisher-scientific-squareLogo-1622674704280.png","1009858191328 employees","Waltham, MA","1009858191328 employees","1009858191328 employees","1009858191328 employees","sql","senior","1009858191328 employees","1009858191328 employees","1009858191328 employees",""
"gd-1009857018368","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009857018368","","Product Manager - Hybrid","XPO","Boston, MA","2025-08-28","yearly","direct_data","yearly",84262.0,105328.0,"USD",False,"manager","product","sponsored","","","1009857018368 employees","https://www.glassdoor.com/Overview/W-EI_IE615153.htm","https://media.glassdoor.com/sql/615153/xpo-logistics-squarelogo-1604410310156.png","1009857018368 employees","Boston, MA","1009857018368 employees","1009857018368 employees","1009857018368 employees","sql","","1009857018368 employees","1009857018368 employees","1009857018368 employees","hybrid"
"gd-1009856539412","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009856539412","","Data Scientist, Customer Engineering","DataRobot","Boston, MA","2025-08-28","yearly","direct_data","yearly",100634.0,153571.0,"USD",False,"","engineering","organic","","","1009856539412 employees","https://www.glassdoor.com/Overview/W-EI_IE911432.htm","https://media.glassdoor.com/sql/911432/datarobot-squareLogo-1731383011699.png","1009856539412 employees","Boston, MA","1009856539412 employees","1009856539412 employees","1009856539412 employees","sql","","1009856539412 employees","1009856539412 employees","1009856539412 employees",""
"gd-1009855987712","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009855987712","","AI-Enabled Early Operational Strategy Leader","Sanofi","Cambridge, MA","2025-08-27","yearly","direct_data","yearly",172500.0,249167.0,"USD",False,"","","sponsored","","","1009855987712 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009855987712 employees","Cambridge, MA","1009855987712 employees","1009855987712 employees","1009855987712 employees","sql","","1009855987712 employees","1009855987712 employees","1009855987712 employees",""
"gd-1009855825348","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009855825348","","Biomedical Engineer","Analog Devices","Wilmington, MA","2025-08-27","yearly","direct_data","yearly",86400.0,118800.0,"USD",False,"","engineering","organic","","","1009855825348 employees","https://www.glassdoor.com/Overview/W-EI_IE49.htm","https://media.glassdoor.com/sql/49/analog-devices-squarelogo-1553635405165.png","1009855825348 employees","Wilmington, MA","1009855825348 employees","1009855825348 employees","1009855825348 employees","sql","","1009855825348 employees","1009855825348 employees","1009855825348 employees",""
"gd-1009855675457","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009855675457","","mRNA Data Analyst- Vaccines","Sanofi","Waltham, MA","2025-08-27","yearly","direct_data","yearly",100500.0,145167.0,"USD",False,"","data","organic","","","1009855675457 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009855675457 employees","Waltham, MA","1009855675457 employees","1009855675457 employees","1009855675457 employees","sql","","1009855675457 employees","1009855675457 employees","1009855675457 employees",""
"gd-1009855825346","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009855825346","","Machine Learning Engineer","Analog Devices","Boston, MA","2025-08-27","yearly","direct_data","yearly",74554.0,126997.0,"USD",False,"","engineering","organic","","","1009855825346 employees","https://www.glassdoor.com/Overview/W-EI_IE49.htm","https://media.glassdoor.com/sql/49/analog-devices-squarelogo-1553635405165.png","1009855825346 employees","Boston, MA","1009855825346 employees","1009855825346 employees","1009855825346 employees","sql","","1009855825346 employees","1009855825346 employees","1009855825346 employees",""
"gd-1009856323016","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009856323016","","Data Science Lead Analyst (Distribution Data Science Team)","MFS Investment Management","Boston, MA","2025-08-27","yearly","direct_data","yearly",102967.0,151124.0,"USD",False,"lead","data","organic","","","1009856323016 employees","https://www.glassdoor.com/Overview/W-EI_IE9607.htm","https://media.glassdoor.com/sql/9607/mfs-squarelogo.png","1009856323016 employees","Boston, MA","1009856323016 employees","1009856323016 employees","1009856323016 employees","sql","","1009856323016 employees","1009856323016 employees","1009856323016 employees",""
"gd-1009854498762","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009854498762","","AI Data Annotator, AGI Data Services","Amazon.com Services LLC","Boston, MA","2025-08-26","yearly","direct_data","yearly",40400.0,86500.0,"USD",False,"","data","organic","","","1009854498762 employees","https://www.glassdoor.com/Overview/W-EI_IE6036.htm","https://media.glassdoor.com/sql/6036/amazon-squarelogo-1552847650117.png","1009854498762 employees","Boston, MA","1009854498762 employees","1009854498762 employees","1009854498762 employees","sql","","1009854498762 employees","1009854498762 employees","1009854498762 employees",""
"gd-1009854021454","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009854021454","","Senior Data Analyst","ZoomInfo Technologies LLC","Waltham, MA","2025-08-26","yearly","direct_data","yearly",98000.0,154000.0,"USD",False,"senior","data","organic","","","1009854021454 employees","https://www.glassdoor.com/Overview/W-EI_IE22253.htm","https://media.glassdoor.com/sql/22253/zoominfo-squareLogo-1650570007198.png","1009854021454 employees","Waltham, MA","1009854021454 employees","1009854021454 employees","1009854021454 employees","sql","senior","1009854021454 employees","1009854021454 employees","1009854021454 employees",""
"gd-1009851275348","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009851275348","","Research Fellow - Deep Learning","Mass General Brigham","Boston, MA","2025-08-22","","","","","","",False,"","","organic","","","1009851275348 employees","https://www.glassdoor.com/Overview/W-EI_IE6284.htm","https://media.glassdoor.com/sql/6284/mass-general-brigham-squarelogo-1607436810723.png","1009851275348 employees","Boston, MA","1009851275348 employees","1009851275348 employees","1009851275348 employees","sql","","1009851275348 employees","1009851275348 employees","1009851275348 employees",""
"gd-1009851768493","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009851768493","","Lead Data Scientist/Economist – Price and Promotions Data Science","CVS Health","Wellesley, MA","2025-08-22","yearly","direct_data","yearly",130295.0,284280.0,"USD",False,"lead","data","organic","","","1009851768493 employees","https://www.glassdoor.com/Overview/W-EI_IE437.htm","https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png","1009851768493 employees","Wellesley, MA","1009851768493 employees","1009851768493 employees","1009851768493 employees","sql","","1009851768493 employees","1009851768493 employees","1009851768493 employees",""
"gd-1009849836662","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009849836662","","People Data Analyst","Workhuman","Framingham, MA","2025-08-21","yearly","direct_data","yearly",68705.0,116895.0,"USD",False,"","data","organic","","","1009849836662 employees","https://www.glassdoor.com/Overview/W-EI_IE152718.htm","https://media.glassdoor.com/sql/152718/globoforce-limited-squarelogo-1500918883550.png","1009849836662 employees","Framingham, MA","1009849836662 employees","1009849836662 employees","1009849836662 employees","sql","","1009849836662 employees","1009849836662 employees","1009849836662 employees",""
"gd-1009850057508","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009850057508","","Business Analytics and Insight Associate","Athenahealth","Boston, MA","2025-08-21","yearly","direct_data","yearly",67928.0,90422.0,"USD",False,"associate","","organic","","","1009850057508 employees","https://www.glassdoor.com/Overview/W-EI_IE18207.htm","https://media.glassdoor.com/sql/18207/athenahealth-squareLogo-1634738869862.png","1009850057508 employees","Boston, MA","1009850057508 employees","1009850057508 employees","1009850057508 employees","sql","","1009850057508 employees","1009850057508 employees","1009850057508 employees",""
"gd-1009848680145","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009848680145","","Senior Statistical Programmer II (Remote)","Vertex Pharmaceuticals","Boston, MA","2025-08-20","yearly","direct_data","yearly",124600.0,186900.0,"USD",False,"senior","","sponsored","","","1009848680145 employees","https://www.glassdoor.com/Overview/W-EI_IE2080.htm","https://media.glassdoor.com/sql/2080/vertex-pharmaceuticals-squarelogo.png","1009848680145 employees","Boston, MA","1009848680145 employees","1009848680145 employees","1009848680145 employees","sql","senior","1009848680145 employees","1009848680145 employees","1009848680145 employees","remote"
"gd-1009848482418","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009848482418","","People Data Scientist","Workhuman","Framingham, MA","2025-08-20","yearly","direct_data","yearly",116152.0,190772.0,"USD",False,"","data","organic","","","1009848482418 employees","https://www.glassdoor.com/Overview/W-EI_IE152718.htm","https://media.glassdoor.com/sql/152718/globoforce-limited-squarelogo-1500918883550.png","1009848482418 employees","Framingham, MA","1009848482418 employees","1009848482418 employees","1009848482418 employees","sql","","1009848482418 employees","1009848482418 employees","1009848482418 employees",""
